participant,trial,item,type,freq,length,word_length,response,rt
26.0,85.0,17.0,experimental,high,long,12.0,YES,296.07
26.0,68.0,18.0,experimental,high,long,15.0,YES,288.06
26.0,84.0,19.0,experimental,medium,short,3.0,YES,127.35
26.0,60.0,20.0,experimental,medium,short,4.0,YES,209.2
26.0,100.0,21.0,experimental,medium,short,2.0,YES,135.65
26.0,31.0,22.0,experimental,medium,short,4.0,YES,238.2
26.0,19.0,23.0,experimental,medium,short,4.0,YES,249.73
26.0,39.0,24.0,experimental,medium,short,4.0,YES,166.78
26.0,35.0,25.0,experimental,medium,medium,8.0,YES,265.37
26.0,40.0,26.0,experimental,medium,medium,10.0,NO,145.28
26.0,99.0,27.0,experimental,medium,medium,8.0,YES,278.38
26.0,17.0,28.0,experimental,medium,medium,8.0,YES,331.32
26.0,48.0,29.0,experimental,medium,medium,7.0,YES,207.18
26.0,2.0,30.0,experimental,medium,medium,10.0,YES,666.46
26.0,89.0,31.0,experimental,medium,long,12.0,YES,274.12
26.0,101.0,32.0,experimental,medium,long,14.0,YES,300.63
26.0,21.0,33.0,experimental,medium,long,16.0,YES,281.35
26.0,50.0,34.0,experimental,medium,long,14.0,YES,289.81
26.0,56.0,35.0,experimental,medium,long,16.0,YES,216.23
26.0,103.0,36.0,experimental,medium,long,12.0,YES,272.0
26.0,12.0,37.0,experimental,low,short,4.0,YES,293.65999999999997
26.0,92.0,38.0,experimental,low,short,4.0,YES,253.84
26.0,91.0,39.0,experimental,low,short,3.0,YES,676.9300000000001
26.0,69.0,40.0,experimental,low,short,4.0,YES,123.46
26.0,77.0,41.0,experimental,low,short,4.0,YES,299.28
26.0,66.0,42.0,experimental,low,short,3.0,YES,917.22
26.0,83.0,43.0,experimental,low,medium,6.0,YES,174.05
26.0,51.0,44.0,experimental,low,medium,8.0,YES,303.07
26.0,102.0,45.0,experimental,low,medium,7.0,YES,195.36
26.0,94.0,46.0,experimental,low,medium,10.0,YES,172.19
26.0,32.0,47.0,experimental,low,medium,7.0,YES,318.28
26.0,42.0,48.0,experimental,low,medium,7.0,YES,256.31
26.0,16.0,49.0,experimental,low,long,13.0,YES,159.75
26.0,46.0,50.0,experimental,low,long,12.0,YES,345.54
26.0,73.0,51.0,experimental,low,long,12.0,YES,377.17
26.0,10.0,52.0,experimental,low,long,14.0,NO,626.9100000000001
26.0,108.0,53.0,experimental,low,long,14.0,YES,281.72
26.0,63.0,54.0,experimental,low,long,12.0,YES,986.76
26.0,80.0,101.0,filler,,short,4.0,NO,111.39
26.0,23.0,102.0,filler,,short,5.0,NO,116.56
26.0,53.0,103.0,filler,,short,4.0,NO,171.57
26.0,72.0,104.0,filler,,short,5.0,NO,148.48000000000002
26.0,74.0,105.0,filler,,short,3.0,NO,137.11
26.0,93.0,106.0,filler,,short,3.0,NO,247.45
26.0,71.0,107.0,filler,,medium,9.0,NO,182.48
26.0,76.0,108.0,filler,,medium,6.0,NO,150.38
26.0,13.0,109.0,filler,,medium,9.0,NO,242.33
26.0,81.0,110.0,filler,,medium,9.0,NO,201.29
26.0,26.0,111.0,filler,,medium,10.0,NO,238.02
26.0,98.0,112.0,filler,,medium,8.0,NO,296.07
26.0,82.0,113.0,filler,,long,11.0,NO,168.56
26.0,90.0,114.0,filler,,long,15.0,NO,166.57
26.0,65.0,115.0,filler,,long,13.0,NO,215.78
26.0,24.0,116.0,filler,,long,12.0,NO,207.17
26.0,25.0,117.0,filler,,long,11.0,NO,277.59000000000003
26.0,38.0,118.0,filler,,long,13.0,NO,238.93
26.0,7.0,119.0,filler,,short,3.0,NO,282.36
26.0,29.0,120.0,filler,,short,2.0,NO,125.75
26.0,97.0,121.0,filler,,short,4.0,NO,158.73000000000002
26.0,27.0,122.0,filler,,short,3.0,NO,415.66
26.0,55.0,123.0,filler,,short,3.0,NO,312.89
26.0,47.0,124.0,filler,,short,3.0,NO,223.89
26.0,34.0,125.0,filler,,medium,9.0,NO,176.74
26.0,36.0,126.0,filler,,medium,6.0,NO,261.93
26.0,107.0,127.0,filler,,medium,8.0,NO,280.12
26.0,30.0,128.0,filler,,medium,7.0,NO,317.36
26.0,11.0,129.0,filler,,medium,8.0,NO,204.35
26.0,87.0,130.0,filler,,medium,7.0,NO,547.25
26.0,14.0,131.0,filler,,long,15.0,YES,323.61
26.0,45.0,132.0,filler,,long,12.0,NO,222.28
26.0,5.0,133.0,filler,,long,14.0,NO,170.29
26.0,6.0,134.0,filler,,long,11.0,NO,298.89
26.0,58.0,135.0,filler,,long,13.0,NO,357.75
26.0,67.0,136.0,filler,,long,15.0,NO,378.23
26.0,22.0,137.0,filler,,short,4.0,NO,292.87
26.0,106.0,138.0,filler,,short,2.0,NO,293.5
26.0,28.0,139.0,filler,,short,3.0,NO,884.55
26.0,20.0,140.0,filler,,short,4.0,NO,237.18
26.0,57.0,141.0,filler,,short,3.0,NO,437.38
26.0,3.0,142.0,filler,,short,4.0,NO,264.03
26.0,43.0,143.0,filler,,medium,8.0,NO,176.55
26.0,75.0,144.0,filler,,medium,7.0,NO,483.23
26.0,44.0,145.0,filler,,medium,7.0,NO,143.53
26.0,104.0,146.0,filler,,medium,9.0,NO,276.5
26.0,88.0,147.0,filler,,medium,7.0,NO,307.9
26.0,64.0,148.0,filler,,medium,9.0,NO,958.86
26.0,15.0,149.0,filler,,long,15.0,NO,133.09
26.0,95.0,150.0,filler,,long,12.0,NO,379.06
26.0,4.0,151.0,filler,,long,12.0,NO,240.53
26.0,41.0,152.0,filler,,long,12.0,YES,103.28
26.0,33.0,153.0,filler,,long,15.0,NO,255.13
26.0,49.0,154.0,filler,,long,11.0,NO,382.03
27.0,75.0,1.0,experimental,high,short,5.0,YES,140.63
27.0,65.0,2.0,experimental,high,short,2.0,YES,158.18
27.0,102.0,3.0,experimental,high,short,4.0,YES,105.77
27.0,64.0,4.0,experimental,high,short,2.0,YES,113.06
27.0,50.0,5.0,experimental,high,short,3.0,YES,151.20999999999998
27.0,92.0,6.0,experimental,high,short,2.0,YES,233.9
27.0,94.0,7.0,experimental,high,medium,7.0,YES,144.25
27.0,60.0,8.0,experimental,high,medium,9.0,YES,146.16
27.0,59.0,9.0,experimental,high,medium,9.0,YES,175.89
27.0,93.0,10.0,experimental,high,medium,9.0,YES,160.94
27.0,69.0,11.0,experimental,high,medium,7.0,YES,179.55
27.0,91.0,12.0,experimental,high,medium,10.0,YES,248.31
27.0,55.0,13.0,experimental,high,long,12.0,YES,209.37
27.0,46.0,14.0,experimental,high,long,16.0,YES,254.93
27.0,25.0,15.0,experimental,high,long,16.0,YES,213.5
27.0,85.0,16.0,experimental,high,long,15.0,YES,249.31
27.0,3.0,17.0,experimental,high,long,13.0,YES,220.46
27.0,45.0,18.0,experimental,high,long,15.0,YES,261.41999999999996
27.0,71.0,19.0,experimental,medium,short,4.0,YES,254.64
27.0,43.0,20.0,experimental,medium,short,2.0,YES,128.99
27.0,39.0,21.0,experimental,medium,short,3.0,YES,90.91
27.0,10.0,22.0,experimental,medium,short,3.0,YES,155.64
27.0,62.0,23.0,experimental,medium,short,4.0,YES,224.32
27.0,106.0,24.0,experimental,medium,short,5.0,YES,209.95
27.0,7.0,25.0,experimental,medium,medium,8.0,YES,186.46
27.0,61.0,26.0,experimental,medium,medium,9.0,YES,210.17
27.0,30.0,27.0,experimental,medium,medium,10.0,YES,304.0
27.0,105.0,28.0,experimental,medium,medium,7.0,YES,179.13
27.0,84.0,29.0,experimental,medium,medium,8.0,YES,307.5
27.0,80.0,30.0,experimental,medium,medium,6.0,YES,256.61
27.0,8.0,31.0,experimental,medium,long,11.0,YES,167.93
27.0,76.0,32.0,experimental,medium,long,11.0,YES,344.27
27.0,11.0,33.0,experimental,medium,long,12.0,YES,199.34
27.0,103.0,34.0,experimental,medium,long,13.0,YES,340.32
27.0,82.0,35.0,experimental,medium,long,15.0,YES,585.6600000000001
27.0,48.0,36.0,experimental,medium,long,14.0,YES,230.77
27.0,101.0,37.0,experimental,low,short,3.0,YES,101.8
27.0,77.0,38.0,experimental,low,short,4.0,YES,95.69
27.0,28.0,39.0,experimental,low,short,2.0,YES,130.2
27.0,98.0,40.0,experimental,low,short,2.0,YES,167.66
27.0,90.0,41.0,experimental,low,short,4.0,YES,193.62
27.0,99.0,42.0,experimental,low,short,4.0,YES,218.14
27.0,57.0,43.0,experimental,low,medium,9.0,YES,245.66
27.0,15.0,44.0,experimental,low,medium,8.0,YES,220.69
27.0,29.0,45.0,experimental,low,medium,8.0,YES,403.03
27.0,56.0,46.0,experimental,low,medium,8.0,YES,245.33
27.0,13.0,47.0,experimental,low,medium,8.0,YES,457.06
27.0,52.0,48.0,experimental,low,medium,7.0,YES,450.6
27.0,95.0,49.0,experimental,low,long,13.0,YES,792.64
27.0,6.0,50.0,experimental,low,long,15.0,YES,166.01
27.0,81.0,51.0,experimental,low,long,16.0,YES,141.98000000000002
27.0,35.0,52.0,experimental,low,long,16.0,YES,315.67
27.0,2.0,53.0,experimental,low,long,12.0,YES,771.99
27.0,73.0,54.0,experimental,low,long,11.0,YES,229.73
27.0,19.0,101.0,filler,,short,2.0,NO,111.39
27.0,21.0,102.0,filler,,short,2.0,NO,124.29
27.0,12.0,103.0,filler,,short,5.0,NO,171.64
27.0,104.0,104.0,filler,,short,4.0,NO,188.62
27.0,33.0,105.0,filler,,short,5.0,NO,145.29000000000002
27.0,51.0,106.0,filler,,short,4.0,NO,270.40999999999997
27.0,83.0,107.0,filler,,medium,7.0,NO,237.85
27.0,97.0,108.0,filler,,medium,8.0,NO,230.31
27.0,34.0,109.0,filler,,medium,9.0,NO,239.43
27.0,67.0,110.0,filler,,medium,6.0,NO,248.18
27.0,31.0,111.0,filler,,medium,7.0,NO,275.19
27.0,54.0,112.0,filler,,medium,10.0,NO,317.29
27.0,66.0,113.0,filler,,long,13.0,NO,146.74
27.0,4.0,114.0,filler,,long,13.0,NO,196.97
27.0,20.0,115.0,filler,,long,15.0,NO,229.17
27.0,9.0,116.0,filler,,long,14.0,NO,196.53
27.0,40.0,117.0,filler,,long,12.0,NO,279.2
27.0,38.0,118.0,filler,,long,15.0,NO,256.39
27.0,5.0,119.0,filler,,short,5.0,NO,246.63
27.0,41.0,120.0,filler,,short,2.0,NO,256.51
27.0,86.0,121.0,filler,,short,4.0,NO,255.16
27.0,32.0,122.0,filler,,short,5.0,NO,224.43
27.0,23.0,123.0,filler,,short,5.0,NO,165.67000000000002
27.0,44.0,124.0,filler,,short,3.0,NO,428.59
27.0,89.0,125.0,filler,,medium,6.0,NO,442.9
27.0,79.0,126.0,filler,,medium,8.0,NO,284.06
27.0,42.0,127.0,filler,,medium,7.0,NO,193.76
27.0,22.0,128.0,filler,,medium,9.0,NO,224.65
27.0,16.0,129.0,filler,,medium,7.0,NO,394.98
27.0,26.0,130.0,filler,,medium,7.0,NO,238.37
27.0,14.0,131.0,filler,,long,11.0,NO,180.4
27.0,1.0,132.0,filler,,long,16.0,NO,211.74
27.0,37.0,133.0,filler,,long,12.0,NO,392.2
27.0,87.0,134.0,filler,,long,12.0,NO,179.35
27.0,53.0,135.0,filler,,long,13.0,NO,352.85
27.0,18.0,136.0,filler,,long,13.0,NO,280.81
27.0,107.0,137.0,filler,,short,2.0,NO,195.07
27.0,47.0,138.0,filler,,short,3.0,NO,136.61
27.0,49.0,139.0,filler,,short,4.0,NO,309.11
27.0,68.0,140.0,filler,,short,5.0,NO,141.82999999999998
27.0,63.0,141.0,filler,,short,3.0,NO,206.91
27.0,17.0,142.0,filler,,short,4.0,NO,181.47
27.0,58.0,143.0,filler,,medium,8.0,NO,298.57
27.0,36.0,144.0,filler,,medium,9.0,NO,258.97
27.0,24.0,145.0,filler,,medium,8.0,NO,112.34
27.0,74.0,146.0,filler,,medium,7.0,NO,197.84
27.0,70.0,147.0,filler,,medium,6.0,NO,234.69
27.0,72.0,148.0,filler,,medium,8.0,NO,266.11
27.0,78.0,149.0,filler,,long,14.0,NO,200.36
27.0,27.0,150.0,filler,,long,14.0,NO,192.66
27.0,88.0,151.0,filler,,long,12.0,NO,300.28
27.0,96.0,152.0,filler,,long,16.0,NO,133.53
27.0,100.0,153.0,filler,,long,15.0,NO,558.5
27.0,108.0,154.0,filler,,long,14.0,NO,252.82
28.0,6.0,1.0,experimental,high,short,3.0,YES,83.50999999999999
28.0,29.0,2.0,experimental,high,short,5.0,YES,92.53
28.0,92.0,3.0,experimental,high,short,2.0,YES,160.1
28.0,60.0,4.0,experimental,high,short,3.0,YES,193.52
28.0,21.0,5.0,experimental,high,short,5.0,YES,170.37
28.0,84.0,6.0,experimental,high,short,5.0,YES,173.75
28.0,107.0,7.0,experimental,high,medium,8.0,YES,168.35
28.0,75.0,8.0,experimental,high,medium,6.0,YES,140.49
28.0,11.0,9.0,experimental,high,medium,6.0,YES,193.41
28.0,45.0,10.0,experimental,high,medium,8.0,YES,196.62
28.0,55.0,11.0,experimental,high,medium,7.0,YES,179.64
28.0,66.0,12.0,experimental,high,medium,6.0,YES,265.89
28.0,26.0,13.0,experimental,high,long,13.0,YES,161.89
28.0,52.0,14.0,experimental,high,long,14.0,YES,213.93
28.0,53.0,15.0,experimental,high,long,14.0,YES,211.0
28.0,68.0,16.0,experimental,high,long,15.0,YES,179.0
28.0,106.0,17.0,experimental,high,long,15.0,YES,205.37
28.0,22.0,18.0,experimental,high,long,15.0,YES,289.90999999999997
28.0,99.0,19.0,experimental,medium,short,3.0,YES,135.62
28.0,50.0,20.0,experimental,medium,short,4.0,YES,265.38
28.0,97.0,21.0,experimental,medium,short,2.0,YES,226.89
28.0,72.0,22.0,experimental,medium,short,3.0,YES,257.88
28.0,42.0,23.0,experimental,medium,short,3.0,YES,267.45
28.0,30.0,24.0,experimental,medium,short,4.0,YES,159.94
28.0,5.0,25.0,experimental,medium,medium,7.0,YES,268.75
28.0,1.0,26.0,experimental,medium,medium,8.0,YES,192.66
28.0,82.0,27.0,experimental,medium,medium,6.0,YES,168.47
28.0,70.0,28.0,experimental,medium,medium,8.0,YES,292.15999999999997
28.0,64.0,29.0,experimental,medium,medium,8.0,YES,615.06
28.0,85.0,30.0,experimental,medium,medium,8.0,YES,638.05
28.0,20.0,31.0,experimental,medium,long,12.0,YES,258.76
28.0,101.0,32.0,experimental,medium,long,14.0,YES,218.16
28.0,90.0,33.0,experimental,medium,long,13.0,YES,213.35
28.0,17.0,34.0,experimental,medium,long,15.0,YES,299.32
28.0,80.0,35.0,experimental,medium,long,15.0,YES,359.24
28.0,49.0,36.0,experimental,medium,long,13.0,YES,565.76
28.0,41.0,37.0,experimental,low,short,4.0,YES,328.46
28.0,2.0,38.0,experimental,low,short,5.0,YES,357.4
28.0,62.0,39.0,experimental,low,short,4.0,YES,160.48000000000002
28.0,57.0,40.0,experimental,low,short,4.0,YES,196.57
28.0,19.0,41.0,experimental,low,short,5.0,YES,181.95
28.0,93.0,42.0,experimental,low,short,4.0,YES,250.87
28.0,98.0,43.0,experimental,low,medium,8.0,YES,262.36
28.0,36.0,44.0,experimental,low,medium,7.0,YES,264.66999999999996
28.0,73.0,45.0,experimental,low,medium,10.0,YES,140.79000000000002
28.0,39.0,46.0,experimental,low,medium,7.0,YES,381.8
28.0,47.0,47.0,experimental,low,medium,7.0,YES,534.46
28.0,48.0,48.0,experimental,low,medium,9.0,YES,512.25
28.0,9.0,49.0,experimental,low,long,16.0,YES,209.27
28.0,44.0,50.0,experimental,low,long,16.0,YES,150.18
28.0,14.0,51.0,experimental,low,long,14.0,YES,854.98
28.0,40.0,52.0,experimental,low,long,12.0,YES,228.92
28.0,7.0,53.0,experimental,low,long,13.0,YES,235.07
28.0,89.0,54.0,experimental,low,long,14.0,YES,438.9
28.0,79.0,101.0,filler,,short,4.0,NO,131.8
28.0,38.0,102.0,filler,,short,5.0,NO,136.95
28.0,69.0,103.0,filler,,short,3.0,NO,145.34
28.0,108.0,104.0,filler,,short,2.0,NO,176.39
28.0,3.0,105.0,filler,,short,3.0,NO,225.31
28.0,13.0,106.0,filler,,short,5.0,NO,246.26
28.0,83.0,107.0,filler,,medium,10.0,NO,193.75
28.0,74.0,108.0,filler,,medium,9.0,NO,252.49
28.0,58.0,109.0,filler,,medium,6.0,NO,210.71
28.0,34.0,110.0,filler,,medium,7.0,NO,198.89
28.0,76.0,111.0,filler,,medium,7.0,NO,209.57
28.0,33.0,112.0,filler,,medium,8.0,NO,281.9
28.0,43.0,113.0,filler,,long,15.0,NO,191.4
28.0,18.0,114.0,filler,,long,12.0,NO,194.11
28.0,77.0,115.0,filler,,long,16.0,NO,210.8
28.0,32.0,116.0,filler,,long,13.0,NO,221.15
28.0,87.0,117.0,filler,,long,14.0,NO,221.27
28.0,12.0,118.0,filler,,long,12.0,NO,497.31
28.0,104.0,119.0,filler,,short,4.0,NO,170.73
28.0,27.0,120.0,filler,,short,3.0,YES,251.47
28.0,88.0,121.0,filler,,short,4.0,NO,114.73
28.0,102.0,122.0,filler,,short,5.0,NO,228.3
28.0,8.0,123.0,filler,,short,4.0,NO,244.55
28.0,54.0,124.0,filler,,short,3.0,NO,339.15
28.0,10.0,125.0,filler,,medium,9.0,NO,242.85
28.0,28.0,126.0,filler,,medium,9.0,NO,218.83
28.0,63.0,127.0,filler,,medium,9.0,NO,178.43
28.0,91.0,128.0,filler,,medium,8.0,NO,525.1
28.0,31.0,129.0,filler,,medium,9.0,NO,927.81
28.0,67.0,130.0,filler,,medium,7.0,NO,388.13
28.0,94.0,131.0,filler,,long,14.0,NO,273.40999999999997
28.0,96.0,132.0,filler,,long,12.0,NO,781.1600000000001
28.0,103.0,133.0,filler,,long,15.0,NO,209.32
28.0,59.0,134.0,filler,,long,15.0,YES,175.27
28.0,16.0,135.0,filler,,long,13.0,NO,248.61
28.0,100.0,136.0,filler,,long,14.0,NO,234.22
28.0,25.0,137.0,filler,,short,2.0,NO,110.18
28.0,78.0,138.0,filler,,short,3.0,NO,122.97
28.0,86.0,139.0,filler,,short,4.0,NO,145.11
28.0,4.0,140.0,filler,,short,3.0,NO,189.02
28.0,71.0,141.0,filler,,short,4.0,NO,295.55
28.0,15.0,142.0,filler,,short,2.0,NO,387.84
28.0,23.0,143.0,filler,,medium,8.0,NO,246.77
28.0,105.0,144.0,filler,,medium,9.0,NO,369.48
28.0,51.0,145.0,filler,,medium,7.0,NO,278.71000000000004
28.0,81.0,146.0,filler,,medium,10.0,NO,119.16
28.0,37.0,147.0,filler,,medium,9.0,NO,361.76
28.0,95.0,148.0,filler,,medium,10.0,NO,427.74
28.0,46.0,149.0,filler,,long,14.0,NO,509.61
28.0,61.0,150.0,filler,,long,13.0,NO,148.76
28.0,65.0,151.0,filler,,long,11.0,NO,586.56
28.0,24.0,152.0,filler,,long,13.0,NO,119.92
28.0,35.0,153.0,filler,,long,12.0,NO,248.11
28.0,56.0,154.0,filler,,long,12.0,NO,536.8299999999999
29.0,85.0,1.0,experimental,high,short,2.0,YES,166.55
29.0,65.0,2.0,experimental,high,short,5.0,YES,127.74
29.0,49.0,3.0,experimental,high,short,4.0,YES,157.94
29.0,64.0,4.0,experimental,high,short,3.0,YES,117.32
29.0,38.0,5.0,experimental,high,short,3.0,YES,183.13
29.0,26.0,6.0,experimental,high,short,3.0,YES,198.81
29.0,59.0,7.0,experimental,high,medium,7.0,YES,180.37
29.0,50.0,8.0,experimental,high,medium,9.0,YES,168.23
29.0,96.0,9.0,experimental,high,medium,8.0,YES,216.64
29.0,61.0,10.0,experimental,high,medium,6.0,YES,231.81
29.0,21.0,11.0,experimental,high,medium,8.0,YES,156.14
29.0,10.0,12.0,experimental,high,medium,8.0,YES,255.3
29.0,93.0,13.0,experimental,high,long,14.0,YES,235.35
29.0,83.0,14.0,experimental,high,long,13.0,YES,163.05
29.0,98.0,15.0,experimental,high,long,15.0,YES,182.84
29.0,8.0,16.0,experimental,high,long,15.0,YES,211.05
29.0,37.0,17.0,experimental,high,long,15.0,YES,227.64
29.0,84.0,18.0,experimental,high,long,14.0,YES,288.46000000000004
29.0,56.0,19.0,experimental,medium,short,3.0,YES,154.45999999999998
29.0,68.0,20.0,experimental,medium,short,5.0,YES,161.18
29.0,43.0,21.0,experimental,medium,short,3.0,YES,244.56
29.0,60.0,22.0,experimental,medium,short,3.0,YES,142.36
29.0,67.0,23.0,experimental,medium,short,4.0,YES,121.95
29.0,22.0,24.0,experimental,medium,short,5.0,YES,196.05
29.0,23.0,25.0,experimental,medium,medium,9.0,YES,270.57
29.0,87.0,26.0,experimental,medium,medium,8.0,YES,466.47
29.0,2.0,27.0,experimental,medium,medium,9.0,YES,164.26
29.0,51.0,28.0,experimental,medium,medium,6.0,YES,236.55
29.0,69.0,29.0,experimental,medium,medium,7.0,YES,301.51
29.0,41.0,30.0,experimental,medium,medium,7.0,YES,316.24
29.0,34.0,31.0,experimental,medium,long,15.0,YES,248.17
29.0,70.0,32.0,experimental,medium,long,12.0,YES,263.84000000000003
29.0,88.0,33.0,experimental,medium,long,12.0,YES,184.85
29.0,14.0,34.0,experimental,medium,long,13.0,YES,184.93
29.0,45.0,35.0,experimental,medium,long,15.0,YES,280.87
29.0,76.0,36.0,experimental,medium,long,13.0,YES,300.73
29.0,46.0,37.0,experimental,low,short,4.0,YES,161.38
29.0,24.0,38.0,experimental,low,short,4.0,YES,233.62
29.0,15.0,39.0,experimental,low,short,4.0,YES,137.17000000000002
29.0,52.0,40.0,experimental,low,short,4.0,YES,301.4
29.0,16.0,41.0,experimental,low,short,4.0,YES,141.14
29.0,20.0,42.0,experimental,low,short,2.0,YES,343.43
29.0,82.0,43.0,experimental,low,medium,6.0,YES,287.94
29.0,57.0,44.0,experimental,low,medium,9.0,YES,350.97
29.0,42.0,45.0,experimental,low,medium,9.0,YES,864.38
29.0,94.0,46.0,experimental,low,medium,8.0,YES,189.59
29.0,5.0,47.0,experimental,low,medium,7.0,YES,218.11
29.0,102.0,48.0,experimental,low,medium,7.0,YES,264.14
29.0,58.0,49.0,experimental,low,long,12.0,YES,126.3
29.0,36.0,50.0,experimental,low,long,13.0,YES,212.07
29.0,89.0,51.0,experimental,low,long,15.0,YES,161.57
29.0,3.0,52.0,experimental,low,long,12.0,YES,101.50999999999999
29.0,54.0,53.0,experimental,low,long,14.0,YES,227.03
29.0,79.0,54.0,experimental,low,long,12.0,YES,384.97
29.0,66.0,101.0,filler,,short,3.0,NO,168.71
29.0,104.0,102.0,filler,,short,3.0,NO,165.48000000000002
29.0,95.0,103.0,filler,,short,4.0,NO,184.81
29.0,91.0,104.0,filler,,short,3.0,NO,205.55
29.0,80.0,105.0,filler,,short,2.0,NO,154.07
29.0,100.0,106.0,filler,,short,4.0,NO,229.58
29.0,25.0,107.0,filler,,medium,9.0,NO,251.46
29.0,31.0,108.0,filler,,medium,7.0,NO,173.02
29.0,30.0,109.0,filler,,medium,9.0,NO,185.5
29.0,74.0,110.0,filler,,medium,8.0,NO,179.67
29.0,106.0,111.0,filler,,medium,10.0,NO,229.82
29.0,92.0,112.0,filler,,medium,7.0,NO,278.74
29.0,44.0,113.0,filler,,long,14.0,NO,231.82
29.0,17.0,114.0,filler,,long,13.0,NO,195.88
29.0,6.0,115.0,filler,,long,12.0,NO,249.05
29.0,103.0,116.0,filler,,long,16.0,NO,215.48
29.0,75.0,117.0,filler,,long,12.0,NO,209.17
29.0,13.0,118.0,filler,,long,12.0,NO,244.79
29.0,1.0,119.0,filler,,short,3.0,NO,293.53
29.0,63.0,120.0,filler,,short,3.0,NO,260.07
29.0,55.0,121.0,filler,,short,3.0,NO,206.53
29.0,107.0,122.0,filler,,short,3.0,NO,274.9
29.0,86.0,123.0,filler,,short,4.0,NO,265.65999999999997
29.0,105.0,124.0,filler,,short,2.0,NO,232.18
29.0,78.0,125.0,filler,,medium,7.0,NO,241.64
29.0,12.0,126.0,filler,,medium,10.0,NO,223.33
29.0,11.0,127.0,filler,,medium,7.0,NO,342.1
29.0,29.0,128.0,filler,,medium,8.0,NO,364.65
29.0,48.0,129.0,filler,,medium,7.0,NO,258.63
29.0,39.0,130.0,filler,,medium,9.0,NO,359.75
29.0,28.0,131.0,filler,,long,11.0,NO,166.72
29.0,32.0,132.0,filler,,long,13.0,NO,399.18
29.0,81.0,133.0,filler,,long,13.0,NO,306.76
29.0,33.0,134.0,filler,,long,15.0,NO,288.34000000000003
29.0,27.0,135.0,filler,,long,14.0,NO,323.68
29.0,72.0,136.0,filler,,long,14.0,NO,262.61
29.0,90.0,137.0,filler,,short,5.0,NO,230.42
29.0,19.0,138.0,filler,,short,4.0,NO,113.59
29.0,4.0,139.0,filler,,short,2.0,NO,134.47
29.0,71.0,140.0,filler,,short,3.0,NO,135.70999999999998
29.0,35.0,141.0,filler,,short,4.0,NO,284.27
29.0,9.0,142.0,filler,,short,3.0,NO,345.8
29.0,73.0,143.0,filler,,medium,8.0,NO,304.74
29.0,7.0,144.0,filler,,medium,9.0,NO,397.01
29.0,101.0,145.0,filler,,medium,9.0,NO,182.21
29.0,62.0,146.0,filler,,medium,7.0,NO,160.92000000000002
29.0,99.0,147.0,filler,,medium,9.0,NO,134.72
29.0,47.0,148.0,filler,,medium,10.0,NO,341.09
29.0,18.0,149.0,filler,,long,13.0,NO,162.35
29.0,97.0,150.0,filler,,long,15.0,NO,330.63
29.0,53.0,151.0,filler,,long,16.0,NO,236.83
29.0,77.0,152.0,filler,,long,16.0,NO,156.53
29.0,40.0,153.0,filler,,long,12.0,NO,165.84
29.0,108.0,154.0,filler,,long,11.0,NO,196.85
30.0,24.0,1.0,experimental,high,short,5.0,YES,174.78
30.0,26.0,2.0,experimental,high,short,2.0,YES,86.50999999999999
30.0,93.0,3.0,experimental,high,short,4.0,YES,109.16
30.0,105.0,4.0,experimental,high,short,4.0,YES,173.92
30.0,50.0,5.0,experimental,high,short,3.0,YES,219.9
30.0,65.0,6.0,experimental,high,short,2.0,YES,248.49
30.0,47.0,7.0,experimental,high,medium,9.0,YES,210.25
30.0,7.0,8.0,experimental,high,medium,8.0,YES,185.4
30.0,37.0,9.0,experimental,high,medium,9.0,YES,201.99
30.0,53.0,10.0,experimental,high,medium,8.0,YES,184.23
30.0,20.0,11.0,experimental,high,medium,8.0,YES,255.45
30.0,8.0,12.0,experimental,high,medium,7.0,NO,217.44
30.0,90.0,13.0,experimental,high,long,14.0,YES,207.56
30.0,30.0,14.0,experimental,high,long,13.0,YES,166.57999999999998
30.0,66.0,15.0,experimental,high,long,15.0,YES,200.49
30.0,92.0,16.0,experimental,high,long,15.0,YES,175.92
30.0,73.0,17.0,experimental,high,long,11.0,YES,193.55
30.0,98.0,18.0,experimental,high,long,15.0,YES,230.8
30.0,16.0,19.0,experimental,medium,short,4.0,YES,101.09
30.0,68.0,20.0,experimental,medium,short,4.0,YES,162.35
30.0,63.0,21.0,experimental,medium,short,4.0,YES,242.44
30.0,39.0,22.0,experimental,medium,short,4.0,YES,186.62
30.0,57.0,23.0,experimental,medium,short,5.0,YES,277.7
30.0,42.0,24.0,experimental,medium,short,5.0,YES,217.6
30.0,91.0,25.0,experimental,medium,medium,7.0,YES,242.6
30.0,97.0,26.0,experimental,medium,medium,8.0,YES,242.61
30.0,15.0,27.0,experimental,medium,medium,9.0,YES,286.22
30.0,33.0,28.0,experimental,medium,medium,8.0,YES,287.56
30.0,25.0,29.0,experimental,medium,medium,7.0,YES,270.68
30.0,51.0,30.0,experimental,medium,medium,10.0,YES,300.03
30.0,28.0,31.0,experimental,medium,long,13.0,YES,378.79
30.0,86.0,32.0,experimental,medium,long,13.0,YES,253.76
30.0,40.0,33.0,experimental,medium,long,12.0,YES,170.21
30.0,70.0,34.0,experimental,medium,long,16.0,YES,287.11
30.0,43.0,35.0,experimental,medium,long,12.0,YES,225.05
30.0,87.0,36.0,experimental,medium,long,15.0,YES,275.15999999999997
